"","ID","TYPE","WDPAID","WDPA_PID","PA_DEF","NAME","ORIG_NAME","GOV_TYPE","MANG_AUTH","STATUS","STATUS_YR","REP_M_AREA","GIS_M_AREA","REP_AREA","GIS_AREA","DESIG_TYPE","IUCN_CAT","DESIG_ENG","INT_CRIT","MARINE","NO_TAKE","NO_TK_AREA","OWN_TYPE","SUB_LOC","PARENT_ISO3","ISO3","collab_gov","transboundary","private","nonprofit","local","indigenous","sub_national","federal","missing","gov_clean","estado"
"5700",193673,"Polygon",555621738,"555621738",1,"Zacatepec","Zacatepec","Sub-national ministry or agency","Not Reported","Designated",2008,0,0,0.162461,0.163402235,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5701",193684,"Polygon",555621736,"555621736",1,"Pirámides de Ecuatitla","Pirámides de Ecuatitla","Sub-national ministry or agency","Not Reported","Designated",2008,0,0,0.02682911445,0.02698249554,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5702",193686,"Polygon",555621750,"555621750",1,"Chicamole","Chicamole","Sub-national ministry or agency","Not Reported","Designated",2009,0,0,1.749464058,1.75951558,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5703",193696,"Polygon",555621768,"555621768",1,"La Gloria","La Gloria","Sub-national ministry or agency","Not Reported","Designated",2007,0,0,0.5958041763,0.5993124241,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5704",193700,"Polygon",555621769,"555621769",1,"Cocinillas","Cocinillas","Sub-national ministry or agency","Not Reported","Designated",2007,0,0,0.7780714221,0.7826270373,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5705",193703,"Polygon",555621748,"555621748",1,"Plan Grande","Plan Grande","Sub-national ministry or agency","Not Reported","Designated",2008,0,0,0.030422,0.03059943158,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5706",193705,"Polygon",555621770,"555621770",1,"Rancho Golondrinas","Rancho Golondrinas","Sub-national ministry or agency","Not Reported","Designated",2009,0,0,3.046629037,3.064533702,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5707",193707,"Polygon",555621755,"555621755",1,"Cruz de Plata","Cruz de Plata","Sub-national ministry or agency","Not Reported","Designated",2008,0,0,4.745573878,4.773566073,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5708",193708,"Polygon",555621756,"555621756",1,"Arroyo Nogales","Arroyo Nogales","Sub-national ministry or agency","Not Reported","Designated",2008,0,0,1.643706797,1.653378518,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5709",193709,"Polygon",555621757,"555621757",1,"Asthar","Asthar","Sub-national ministry or agency","Not Reported","Designated",2009,0,0,2.249124695,2.26242875,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5710",193710,"Polygon",555621758,"555621758",1,"Cerro Nopala","Cerro Nopala","Sub-national ministry or agency","Not Reported","Designated",2005,0,0,17.5978095,17.70036365,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5711",193712,"Polygon",555621759,"555621759",1,"Cerro del Ángel","Cerro del Ángel","Sub-national ministry or agency","Not Reported","Designated",2012,0,0,7.695317,7.74099313,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5712",193713,"Polygon",555621760,"555621760",1,"El Sabino","El Sabino","Sub-national ministry or agency","Not Reported","Designated",2011,0,0,0.0837045,0.08419800804,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5713",193714,"Polygon",555621761,"555621761",1,"Cerro Grande","Cerro Grande","Sub-national ministry or agency","Not Reported","Designated",2014,0,0,1.389187596,1.397382822,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5714",193715,"Polygon",107728,"107728",1,"La Lagunilla","La Lagunilla","Sub-national ministry or agency","Not Reported","Designated",2007,0,0,0.2675694315,0.269144273,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5715",193716,"Polygon",555621763,"555621763",1,"Cerro La Paila","Cerro La Paila","Sub-national ministry or agency","Not Reported","Designated",2005,0,0,0.6170243875,0.6206683777,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5716",193717,"Polygon",555621764,"555621764",1,"Cerro Lobo","Cerro Lobo","Sub-national ministry or agency","Not Reported","Designated",2013,0,0,2.247424743,2.260723735,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5717",193718,"Polygon",555621765,"555621765",1,"El Campanario","El Campanario","Sub-national ministry or agency","Not Reported","Designated",2004,0,0,0.4120037623,0.4144080332,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5718",193720,"Polygon",555621767,"555621767",1,"Vega de Madero","Vega de Madero","Sub-national ministry or agency","Not Reported","Designated",2013,0,0,4.686047451,4.713845308,"National","Not Reported","Ecological Conservation Area","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5719",192074,"Polygon",107694,"107694",1,"Isla de Oraba","Isla de Oraba","Sub-national ministry or agency","Not Reported","Designated",2004,0,0,0.04039823523,0.04054805585,"National","Not Reported","Municipal Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-SIN","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Sinaloa"
"5720",192079,"Polygon",107572,"107572",1,"Cascada Vado Hondo y Gruta Cosalá","Cascada Vado Hondo y Gruta Cosalá","Sub-national ministry or agency","Not Reported","Designated",2004,0,0,38.4288085,38.59902044,"National","Not Reported","Municipal Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-SIN","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Sinaloa"
"5721",192080,"Polygon",555621727,"555621727",1,"Ejido El Palmito","Ejido El Palmito","Sub-national ministry or agency","Not Reported","Designated",2004,0,0,49.74916352,50.00752947,"National","Not Reported","Municipal Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-SIN","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Sinaloa"
"5722",192085,"Polygon",555621728,"555621728",1,"Area Natural Protegida de Valor Histórico Cultural Camino Real de Palmillas","Area Natural Protegida de Valor Histórico Cultural Camino Real de Palmillas","Sub-national ministry or agency","Not Reported","Designated",2010,0,0,10.24701695,10.28545674,"National","Not Reported","Municipal Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-ZAC","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Zacatecas"
"5723",193649,"Polygon",107555,"107555",1,"Bioparque Xla'kaj","Bioparque Xla'kaj","Sub-national ministry or agency","Not Reported","Designated",2004,0,0,0.2567472185,0.2581548899,"National","Not Reported","Municipal Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-YUC","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Yucatan"
"5724",193678,"Polygon",107585,"107585",1,"Cerro de la Máscara","Cerro de la Máscara","Sub-national ministry or agency","Not Reported","Designated",2002,0,0,0.03204872188,0.03216013181,"National","Not Reported","Municipal Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-SIN","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Sinaloa"
"5726",193680,"Polygon",555621720,"555621720",1,"La Uva","La Uva","Sub-national ministry or agency","Not Reported","Designated",2004,0,0,0.1716296507,0.1722182647,"National","Not Reported","Municipal Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-SIN","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Sinaloa"
"5727",193681,"Polygon",555621721,"555621721",1,"La Alameda o Los Álamos Cuates","La Alameda o Los Álamos Cuates","Sub-national ministry or agency","Not Reported","Designated",2003,0,0,0.2723539121,0.2731449886,"National","Not Reported","Municipal Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-SIN","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Sinaloa"
"5728",193702,"Polygon",107711,"107711",1,"Júrica Poniente","Júrica Poniente","Sub-national ministry or agency","Not Reported","Designated",2006,0,0,2.239639001,2.251490954,"National","Not Reported","Municipal Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-QTO","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Querétaro"
"5729",193809,"Polygon",555621904,"555621904",1,"Bordo Benito Juárez","Bordo Benito Juárez","Sub-national ministry or agency","Not Reported","Designated",2009,0,0,0.2761983558,0.2776749189,"National","Not Reported","Protection Zone","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-QTO","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Querétaro"
"5730",193877,"Polygon",107665,"107665",1,"El Tejar Garnica","El Tejar Garnica","Sub-national ministry or agency","Not Reported","Designated",1986,0,0,0.9307296245,0.9352210524,"National","Not Reported","Protection Zone","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-VER","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Veracruz"
"5731",193664,"Polygon",555621983,"555621983",1,"Los Encinos","Los Encinos","Sub-national ministry or agency","Not Reported","Designated",2009,0,0,0.250052884,0.2515589165,"National","Not Reported","Protection Zone","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-CMX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5732",193792,"Polygon",107845,"107845",1,"Presa de Silva","Presa de Silva","Sub-national ministry or agency","Not Reported","Designated",1997,0,0,88.01422766,88.33528716,"National","Not Reported","Protection Zone","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-GUA","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Guanajuato"
"5733",193671,"Polygon",555621991,"555621991",1,"Tangano II","Tangano II","Sub-national ministry or agency","Not Reported","Designated",2009,0,0,1.379196023,1.386645936,"National","Not Reported","Ecological Reserve","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-QTO","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Querétaro"
"5734",193804,"Polygon",555621899,"555621899",1,"Montenegro","Montenegro","Sub-national ministry or agency","Not Reported","Designated",2009,0,0,5.465245983,5.494269187,"National","Not Reported","Ecological Reserve","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-QTO","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Querétaro"
"5735",193675,"Polygon",555621994,"555621994",1,"Zona de Restauracion Zapaliname","Zona de Restauracion Zapaliname","Sub-national ministry or agency","Not Reported","Designated",2007,0,0,15.71900289,15.78423887,"National","Not Reported","Restoration Zone","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-COA","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Coahuila"
"5737",193622,"Polygon",107746,"107746",1,"La Vega Escondida","La Vega Escondida","Sub-national ministry or agency","Not Reported","Designated",2003,0,0,21.37288236,21.48620265,"National","Not Reported","Municipal Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-TAM","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Tamaulipas"
"5739",193764,"Polygon",555621874,"555621874",1,"El Cedral","El Cedral","Sub-national ministry or agency","Not Reported","Designated",2001,0,0,9.22918454,9.264156846,"National","Not Reported","Ecological Preservation","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-ZAC","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Zacatecas"
"5740",193838,"Polygon",107714,"107714",1,"La Alberca de Los Espinos","La Alberca de Los Espinos","Sub-national ministry or agency","Not Reported","Designated",2003,0,0,1.421177596,1.426715985,"National","Not Reported","Ecological Preservation","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MIC","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Michoacán"
"5741",193846,"Polygon",107755,"107755",1,"Laguna de Zacapu y su Rivera","Laguna de Zacapu y su Rivera","Sub-national ministry or agency","Not Reported","Designated",2003,0,0,0.5456176261,0.5477345327,"National","Not Reported","Ecological Preservation","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MIC","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Michoacán"
"5742",193899,"Polygon",107558,"107558",1,"Bosque de Tlalpan","Bosque de Tlalpan","Sub-national ministry or agency","Not Reported","Designated",2011,0,0,2.51776379,2.533021484,"National","Not Reported","Ecological Preservation","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-CMX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5743",189524,"Polygon",107670,"107670",1,"Espíritu Santo","Espíritu Santo","Sub-national ministry or agency","Not Reported","Designated",1994,0,0,2.293808449,2.307594036,"National","Not Reported","Ecological Conservation","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5744",190828,"Polygon",108085,"108085",1,"Tercera Sección del Bosque de Chapultepec I (Terrenos Federales y del DF)","Tercera Sección del Bosque de Chapultepec I (Terrenos Federales y del DF)","Sub-national ministry or agency","Not Reported","Designated",1992,0,0,1.581412435,1.590962596,"National","Not Reported","Ecological Conservation","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-CMX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5745",192043,"Polygon",555621990,"555621990",1,"Sierra de Huautla","Sierra de Huautla","Sub-national ministry or agency","Not Reported","Designated",1993,0,0,16.18724572,16.28437499,"National","Not Reported","Ecological Conservation","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MOR","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Morelos"
"5747",192998,"Polygon",107725,"107725",1,"La Hediondilla","La Hediondilla","Sub-national ministry or agency","Not Reported","Designated",2002,0,0,43.78490547,43.97115751,"National","Not Reported","Ecological Conservation","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-NLE","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Nuevo León"
"5748",193008,"Polygon",107745,"107745",1,"La Trinidad (2002)","La Trinidad (2002)","Sub-national ministry or agency","Not Reported","Designated",2002,0,0,32.8319682,32.98280163,"National","Not Reported","Ecological Conservation","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-NLE","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Nuevo León"
"5750",193251,"Polygon",107774,"107774",1,"Llano de la Soledad","Llano de la Soledad","Sub-national ministry or agency","Not Reported","Designated",2002,0,0,76.04002578,76.37881193,"National","Not Reported","Ecological Conservation","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-NLE","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Nuevo León"
"5751",193440,"Polygon",107655,"107655",1,"El Mineral de Nuestra Señora de la Candelaria","El Mineral de Nuestra Señora de la Candelaria","Sub-national ministry or agency","Not Reported","Designated",2002,0,0,12.30690197,12.36290013,"National","Not Reported","Ecological Conservation","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-SIN","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Sinaloa"
"5752",193544,"Polygon",107561,"107561",1,"Bosques de las Lomas","Bosques de las Lomas","Sub-national ministry or agency","Not Reported","Designated",1994,0,0,0.311735741,0.3136188257,"National","Not Reported","Ecological Conservation","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-CMX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5753",193568,"Polygon",107647,"107647",1,"El Canelar","El Canelar","Sub-national ministry or agency","Not Reported","Designated",1995,0,0,0.83884207,0.8442531518,"National","Not Reported","Ecological Conservation","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-CHP","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Chiapas"
"5754",193603,"Polygon",108056,"108056",1,"Sierra de Santa Catarina I","Sierra de Santa Catarina I","Sub-national ministry or agency","Not Reported","Designated",2003,0,0,5.279001177,5.311051856,"National","Not Reported","Ecological Conservation","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-CMX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5755",193606,"Polygon",107542,"107542",1,"Barranca de Tecamachalco","Barranca de Tecamachalco","Sub-national ministry or agency","Not Reported","Designated",1996,0,0,0.148929559,0.1498287958,"National","Not Reported","Ecological Conservation","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
